latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.78769,4.81027,316.47,1.62,1.25,2021-08-13,0117,A,93,6.1NRT,299,21.28,N
36.78589,4.82844,321.19,1.62,1.25,2021-08-13,0117,A,100,6.1NRT,298.33,29.79,N
36.17139,9.83947,316.7,1.01,1,2021-08-13,0117,A,93,6.1NRT,297.03,13.23,N
36.38995,7.73201,311.84,1.14,1.06,2021-08-13,0117,A,83,6.1NRT,296.82,10.75,N
36.10439,9.79581,308.34,1.01,1,2021-08-13,0117,A,73,6.1NRT,297.45,6.31,N
36.65513,5.12182,310.25,1.55,1.23,2021-08-13,0117,A,78,6.1NRT,299.68,13.2,N
36.58301,5.0375,339.55,1.56,1.23,2021-08-13,0117,A,100,6.1NRT,300.53,74.52,N
36.57184,5.03726,334.35,1.56,1.23,2021-08-13,0117,A,100,6.1NRT,300.29,59.35,N
36.57007,5.05476,309.58,1.56,1.23,2021-08-13,0117,A,43,6.1NRT,298.32,10.3,N
36.55049,5.13831,309.21,1.54,1.22,2021-08-13,0117,A,68,6.1NRT,298.08,11.75,N
36.54856,5.15741,318.86,1.54,1.22,2021-08-13,0117,A,98,6.1NRT,297.54,26.57,N
36.53751,5.1568,307.98,1.54,1.22,2021-08-13,0117,A,63,6.1NRT,295.01,11.27,N
36.4197,1.8563,306.83,2.47,1.51,2021-08-13,0117,A,67,6.1NRT,296.44,14.35,N
36.41787,1.88233,319.19,2.46,1.51,2021-08-13,0117,A,98,6.1NRT,296,50.11,N
36.42504,1.87606,307.32,2.46,1.51,2021-08-13,0117,A,71,6.1NRT,296.17,15.73,N
36.41156,1.87353,316.11,2.46,1.51,2021-08-13,0117,A,93,6.1NRT,295.45,38.89,N
36.40945,1.90118,313.11,2.45,1.51,2021-08-13,0117,A,86,6.1NRT,296.06,29.61,N
36.40745,1.92744,321.92,2.44,1.51,2021-08-13,0117,A,100,6.1NRT,296.9,58.8,N
